,id,event,place,country,latitude,longitude,radius,max_hail_diameter,status,datetime
222,IT_28119,large hail,Lizzano ,Italy,40.39,17.45,,2 cm,report confirmed by reliable source,2022-06-08 13:30:00
223,IT_28120,large hail,Martina Franca ,Italy,40.7,17.35,< 3 km,2 cm,report confirmed by reliable source,2022-06-08 12:35:00
224,IT_28140,large hail,Montefalcone nel Sannio ,Italy,41.87,14.64,,3 cm,report confirmed by reliable source,2022-06-07 15:00:00
225,IT_28089,large hail,Lizzano in Belvedere ,Italy,44.16,10.89,,3 cm,report confirmed by reliable source,2022-06-07 14:20:00
226,IT_28090,large hail,Montese ,Italy,44.27,10.94,,4 cm,report confirmed by reliable source,2022-06-07 13:10:00
227,IT_28088,large hail,Castelnovo ne'' Monti ,Italy,44.43,10.4,< 3 km,3 cm,report confirmed by reliable source,2022-06-07 13:00:00
228,IT_28082,large hail,Cassine ,Italy,44.75,8.53,,2 cm,report confirmed by reliable source,2022-06-06 22:20:00
229,IT_28081,large hail,Villafranca d''Asti ,Italy,44.91,8.04,,3 cm,report confirmed by reliable source,2022-06-06 20:10:00
230,IT_28078,large hail,Corvino San Quirico ,Italy,45.01,9.16,,2 cm,report confirmed by reliable source,2022-06-06 17:35:00
231,IT_28077,large hail,Casteggio ,Italy,45.02,9.13,,6 cm,report confirmed by reliable source,2022-06-06 17:35:00
232,IT_28079,large hail,Montebello della Battaglia ,Italy,45.0,9.1,,3 cm,report confirmed by reliable source,2022-06-06 17:30:00
233,IT_28080,large hail,Torrazza Coste ,Italy,44.97,9.1,,4 cm,report confirmed by reliable source,2022-06-06 17:05:00
234,IT_28137,large hail,Valli del Pasubio ,Italy,45.76,11.22,,3 cm,report confirmed by reliable source,2022-06-05 17:10:00
235,IT_28063,large hail,Racines ,Italy,46.89,11.35,,2 cm,report confirmed by reliable source,2022-06-05 16:40:00
236,IT_28019,large hail,Calcinato ,Italy,45.46,10.41,,2 cm,report confirmed by reliable source,2022-06-05 16:35:00
237,IT_28048,large hail,Castenedolo ,Italy,45.47,10.3,,2 cm,report confirmed by reliable source,2022-06-05 16:25:00
238,IT_28072,large hail,Vestone ,Italy,45.71,10.4,,5 cm,report confirmed by reliable source,2022-06-05 16:10:00
239,IT_28044,large hail,Brescia ,Italy,45.53,10.2,,6 cm,report confirmed by reliable source,2022-06-05 16:10:00
240,IT_28039,large hail,Acquanegra Cremonese ,Italy,45.17,9.89,,2 cm,report confirmed by reliable source,2022-06-05 16:05:00
241,IT_28029,large hail,Roncadelle ,Italy,45.53,10.16,,2 cm,report confirmed by reliable source,2022-06-05 16:05:00
242,IT_28024,large hail,Coccaglio ,Italy,45.56,9.97,,2 cm,report confirmed by reliable source,2022-06-05 15:55:00
243,IT_28033,large hail,Vigevano ,Italy,45.31,8.84,,3 cm,report confirmed by reliable source,2022-06-05 14:45:00
244,IT_28018,large hail,Borgolavezzaro ,Italy,45.32,8.7,,3 cm,report confirmed by reliable source,2022-06-05 14:25:00
245,IT_28071,large hail,Vespolate ,Italy,45.35,8.67,,3 cm,report confirmed by reliable source,2022-06-05 14:20:00
246,IT_28031,large hail,Tornaco ,Italy,45.36,8.72,,3 cm,report confirmed by reliable source,2022-06-05 14:20:00
247,IT_28026,large hail,Granozzo con Monticello ,Italy,45.35,8.56,,4 cm,report confirmed by reliable source,2022-06-05 14:10:00
248,IT_28021,large hail,Casalino ,Italy,45.39,8.52,,4 cm,report confirmed by reliable source,2022-06-05 14:10:00
249,IT_28032,large hail,Varese ,Italy,45.83,8.82,,2 cm,report confirmed by reliable source,2022-06-05 13:30:00
250,IT_28056,large hail,Lavena Ponte Tresa ,Italy,45.96,8.87,,5 cm,report confirmed by reliable source,2022-06-05 13:25:00
251,IT_28020,large hail,Carisio ,Italy,45.43,8.18,,4 cm,report confirmed by reliable source,2022-06-05 13:25:00
252,IT_28058,large hail,Marchirolo ,Italy,45.95,8.84,,2 cm,report confirmed by reliable source,2022-06-05 13:15:00
253,IT_28040,large hail,Arona ,Italy,45.76,8.56,,2 cm,report confirmed by reliable source,2022-06-05 13:15:00
254,IT_28025,large hail,Cugliate-Fabiasco ,Italy,45.94,8.82,,3 cm,report confirmed by reliable source,2022-06-05 13:15:00
255,IT_28023,large hail,Cavaglià ,Italy,45.41,8.09,,3 cm,report confirmed by reliable source,2022-06-05 13:15:00
256,IT_28053,large hail,Cunardo ,Italy,45.93,8.8,,3 cm,report confirmed by reliable source,2022-06-05 13:10:00
257,IT_28027,large hail,Laveno-Mombello ,Italy,45.9,8.62,,2 cm,report confirmed by reliable source,2022-06-05 13:00:00
258,IT_28065,large hail,Romano Canavese ,Italy,45.4,7.87,,2 cm,report confirmed by reliable source,2022-06-05 12:40:00
259,IT_28016,large hail,Moggio Udinese ,Italy,46.47,13.19,,2 cm,report confirmed by reliable source,2022-06-02 15:10:00
260,IT_28015,large hail,Tolmezzo ,Italy,46.43,13.05,,3 cm,report confirmed by reliable source,2022-06-02 14:40:00
261,IT_28000,large hail,Falconara Marittima ,Italy,43.63,13.4,,3 cm,report confirmed by reliable source,2022-05-30 17:00:00
262,IT_27999,large hail,Senigallia ,Italy,43.7,13.22,,5 cm,report confirmed by reliable source,2022-05-30 16:35:00
263,IT_27997,large hail,Ostra ,Italy,43.63,13.16,,7 cm,report confirmed by reliable source,2022-05-30 16:30:00
264,IT_28001,large hail,Corinaldo ,Italy,43.65,13.05,,2 cm,report confirmed by reliable source,2022-05-30 16:20:00
265,IT_27993,large hail,Gildone ,Italy,41.51,14.74,< 1 km,6 cm,report confirmed by reliable source,2022-05-29 15:34:00
266,IT_27992,large hail,Campobasso ,Italy,41.57,14.68,< 1 km,2 cm,report confirmed by reliable source,2022-05-29 15:17:00
267,IT_27990,large hail,Mottola ,Italy,40.63,16.99,,2 cm,report confirmed by reliable source,2022-05-29 13:35:00
268,IT_27998,large hail,Clavesana ,Italy,44.48,7.91,,5 cm,report confirmed by reliable source,2022-05-28 20:45:00
269,IT_27923,large hail,Alessandria ,Italy,44.92,8.62,,3 cm,report confirmed by reliable source,2022-05-28 20:30:00
270,IT_27972,large hail,Tortona ,Italy,44.9,8.86,,5 cm,report confirmed by reliable source,2022-05-28 20:25:00
271,IT_27936,large hail,Capriata d''Orba ,Italy,44.71,8.68,,4 cm,report confirmed by reliable source,2022-05-28 20:25:00
272,IT_27957,large hail,Mazzè ,Italy,45.3,7.94,,3 cm,report confirmed by reliable source,2022-05-28 19:30:00
273,IT_27959,large hail,Montalenghe ,Italy,45.34,7.84,,3 cm,report confirmed by reliable source,2022-05-28 19:25:00
274,IT_27976,large hail,Vialfrè ,Italy,45.38,7.82,,2 cm,report confirmed by reliable source,2022-05-28 18:55:00
275,IT_27975,large hail,Tricerro ,Italy,45.23,8.33,,4 cm,report confirmed by reliable source,2022-05-28 18:45:00
276,IT_27966,large hail,Ronsecco ,Italy,45.25,8.28,,2 cm,report confirmed by reliable source,2022-05-28 18:40:00
277,IT_27945,large hail,Codogno ,Italy,45.16,9.7,,3 cm,report confirmed by reliable source,2022-05-28 17:15:00
278,IT_27961,large hail,Mornico Losana ,Italy,45.01,9.21,,5 cm,report confirmed by reliable source,2022-05-28 17:10:00
279,IT_27943,large hail,Cigognola ,Italy,45.04,9.25,,3 cm,report confirmed by reliable source,2022-05-28 17:00:00
280,IT_27940,large hail,Castiglione d''Adda ,Italy,45.22,9.69,,4 cm,report confirmed by reliable source,2022-05-28 17:00:00
281,IT_27930,large hail,Bertonico ,Italy,45.23,9.67,,3 cm,report confirmed by reliable source,2022-05-28 16:55:00
282,IT_27968,large hail,Scopa ,Italy,45.79,8.11,,3 cm,report confirmed by reliable source,2022-05-28 16:30:00
283,IT_27964,large hail,Pavia ,Italy,45.19,9.16,,3 cm,report confirmed by reliable source,2022-05-28 16:30:00
284,IT_27942,large hail,Chieve ,Italy,45.34,9.62,,7 cm,report confirmed by reliable source,2022-05-28 16:30:00
285,IT_27938,large hail,Casaletto Ceredano ,Italy,45.32,9.62,,7 cm,report confirmed by reliable source,2022-05-28 16:30:00
286,IT_27934,large hail,Capergnanica ,Italy,45.34,9.64,,4 cm,report confirmed by reliable source,2022-05-28 16:30:00
287,IT_27926,large hail,Bagnolo Cremasco ,Italy,45.36,9.61,,4 cm,report confirmed by reliable source,2022-05-28 16:25:00
288,IT_27950,large hail,Crema ,Italy,45.36,9.67,,7 cm,report confirmed by reliable source,2022-05-28 16:20:00
289,IT_27951,large hail,Cremosano ,Italy,45.4,9.64,,5 cm,report confirmed by reliable source,2022-05-28 16:15:00
290,IT_27941,large hail,Ceranova ,Italy,45.26,9.24,,3 cm,report confirmed by reliable source,2022-05-28 16:15:00
291,IT_27933,large hail,Campagnola Cremasca ,Italy,45.4,9.67,,4 cm,report confirmed by reliable source,2022-05-28 16:15:00
292,IT_27974,large hail,Trescore Cremasco ,Italy,45.4,9.63,,5 cm,report confirmed by reliable source,2022-05-28 16:10:00
293,IT_27894,large hail,Castel Viscardo ,Italy,42.76,12.0,,2 cm,report confirmed by reliable source,2022-05-27 15:00:00
294,IT_27844,large hail,Codevigo ,Italy,45.27,12.1,,3 cm,report confirmed by reliable source,2022-05-25 17:45:00
295,IT_27834,large hail,Codevigo ,Italy,45.27,12.1,< 5 km,3 cm,as received,2022-05-25 17:45:00
296,IT_27888,large hail,Piove di Sacco ,Italy,45.3,12.04,,2 cm,report confirmed by reliable source,2022-05-25 17:40:00
297,IT_27887,large hail,Agna ,Italy,45.17,11.96,,3 cm,report confirmed by reliable source,2022-05-25 17:40:00
298,IT_27864,large hail,Correzzola ,Italy,45.22,12.03,,3 cm,report confirmed by reliable source,2022-05-25 17:30:00
299,IT_27835,large hail,Agna ,Italy,45.17,11.96,< 3 km,2 cm,as received,2022-05-25 17:25:00
300,IT_27836,large hail,Olbia ,Italy,40.82,9.46,,3 cm,report confirmed by reliable source,2022-05-25 17:15:00
301,IT_27889,large hail,Ceregnano ,Italy,45.05,11.87,,2 cm,report confirmed by reliable source,2022-05-25 17:10:00
302,IT_27846,large hail,Villadose ,Italy,45.07,11.89,,2 cm,report confirmed by reliable source,2022-05-25 17:10:00
303,IT_27886,large hail,Crespino ,Italy,44.98,11.89,,2 cm,report confirmed by reliable source,2022-05-25 16:55:00
304,IT_27828,large hail,Ro ,Italy,44.91,11.74,,2 cm,report confirmed by reliable source,2022-05-25 16:45:00
305,IT_27830,large hail,Correggio ,Italy,44.88,11.74,,2 cm,report confirmed by reliable source,2022-05-25 16:40:00
306,IT_27831,large hail,Argenta ,Italy,44.64,11.8,,2 cm,report confirmed by reliable source,2022-05-25 16:25:00
307,IT_27827,large hail,Ferrara ,Italy,44.82,11.66,,2 cm,report confirmed by reliable source,2022-05-25 16:15:00
308,IT_27842,large hail,Forgaria nel Friuli ,Italy,46.23,12.96,,2 cm,report confirmed by reliable source,2022-05-25 15:10:00
309,IT_27829,large hail,Imola ,Italy,44.37,11.71,,3 cm,report confirmed by reliable source,2022-05-25 15:05:00
310,IT_27884,large hail,Lentiai ,Italy,46.01,12.07,,2 cm,report confirmed by reliable source,2022-05-25 14:30:00
311,IT_27840,large hail,Visco ,Italy,45.89,13.35,,2 cm,report confirmed by reliable source,2022-05-24 23:40:00
312,IT_27841,large hail,San Giorgio di Nogaro ,Italy,45.82,13.21,,3 cm,report confirmed by reliable source,2022-05-24 22:55:00
313,IT_27878,large hail,Pramaggiore ,Italy,45.81,12.73,,4 cm,report confirmed by reliable source,2022-05-24 22:25:00
314,IT_27876,large hail,Meduna di Livenza ,Italy,45.81,12.61,,2 cm,report confirmed by reliable source,2022-05-24 22:15:00
315,IT_27845,large hail,Motta di Livenza ,Italy,45.78,12.61,,3 cm,report confirmed by reliable source,2022-05-24 22:15:00
316,IT_27874,large hail,San Polo di Piave ,Italy,45.79,12.4,,4 cm,report confirmed by reliable source,2022-05-24 22:00:00
317,IT_27862,large hail,Fontanelle ,Italy,45.84,12.45,,4 cm,report confirmed by reliable source,2022-05-24 22:00:00
318,IT_27861,large hail,Ormelle ,Italy,45.78,12.42,,4 cm,report confirmed by reliable source,2022-05-24 22:00:00
319,IT_27880,large hail,Cimadolmo ,Italy,45.78,12.35,,2 cm,report confirmed by reliable source,2022-05-24 21:55:00
320,IT_27858,large hail,Nervesa della Battaglia ,Italy,45.8,12.19,,2 cm,report confirmed by reliable source,2022-05-24 21:35:00
321,IT_27857,large hail,Giavera del Montello ,Italy,45.79,12.17,,3 cm,report confirmed by reliable source,2022-05-24 21:35:00
322,IT_27877,large hail,Caerano di San Marco ,Italy,45.78,12.0,,2 cm,report confirmed by reliable source,2022-05-24 21:20:00
323,IT_27871,large hail,Montebelluna ,Italy,45.78,12.04,,3 cm,report confirmed by reliable source,2022-05-24 21:20:00
324,IT_27843,large hail,Arcugnano ,Italy,45.49,11.55,,4 cm,report confirmed by reliable source,2022-05-24 21:20:00
325,IT_27859,large hail,Maser ,Italy,45.81,11.97,,3 cm,report confirmed by reliable source,2022-05-24 21:15:00
326,IT_27875,large hail,Asolo ,Italy,45.8,11.91,,2 cm,report confirmed by reliable source,2022-05-24 21:10:00
327,IT_27856,large hail,Barbarano Vicentino ,Italy,45.44,11.53,,5 cm,report confirmed by reliable source,2022-05-24 21:10:00
328,IT_27853,large hail,Altavilla Vicentina ,Italy,45.51,11.47,,4 cm,report confirmed by reliable source,2022-05-24 21:10:00
329,IT_27852,large hail,Brendola ,Italy,45.47,11.45,,4 cm,report confirmed by reliable source,2022-05-24 21:10:00
330,IT_27850,large hail,Zovencedo ,Italy,45.43,11.5,,4 cm,report confirmed by reliable source,2022-05-24 21:10:00
331,IT_27821,large hail,Asolo ,Italy,45.79,11.91,< 1 km,20 cm,report confirmed by reliable source,2022-05-24 21:08:00
332,IT_27892,large hail,Cassola ,Italy,45.74,11.77,,2 cm,report confirmed by reliable source,2022-05-24 21:00:00
333,IT_27863,large hail,Fonte ,Italy,45.8,11.86,,3 cm,report confirmed by reliable source,2022-05-24 21:00:00
334,IT_27854,large hail,Montecchio Maggiore ,Italy,45.5,11.42,,4 cm,report confirmed by reliable source,2022-05-24 21:00:00
335,IT_27851,large hail,Mussolente ,Italy,45.79,11.8,,3 cm,report confirmed by reliable source,2022-05-24 21:00:00
336,IT_27867,large hail,Piovene Rocchette ,Italy,45.76,11.43,,2 cm,report confirmed by reliable source,2022-05-22 13:20:00
337,IT_27848,large hail,Velo d''Astico ,Italy,45.79,11.37,,4 cm,report confirmed by reliable source,2022-05-22 13:10:00
338,IT_27847,large hail,Arsiero ,Italy,45.8,11.36,,5 cm,report confirmed by reliable source,2022-05-22 13:10:00
339,IT_27869,large hail,Pedemonte ,Italy,45.91,11.33,,4 cm,report confirmed by reliable source,2022-05-22 13:00:00
340,IT_27868,large hail,Tonezza del Cimone ,Italy,45.86,11.35,,4 cm,report confirmed by reliable source,2022-05-22 13:00:00
341,IT_27764,large hail,Lastebasse ,Italy,45.91,11.28,,4 cm,report confirmed by reliable source,2022-05-22 12:50:00
342,IT_27767,large hail,Folgaria ,Italy,45.93,11.25,,3 cm,report confirmed by reliable source,2022-05-22 12:45:00
343,IT_27763,large hail,Lavarone ,Italy,45.95,11.29,,5 cm,report confirmed by reliable source,2022-05-22 12:45:00
344,IT_27765,large hail,Calceranica al Lago ,Italy,46.0,11.24,,2 cm,report confirmed by reliable source,2022-05-22 12:40:00
345,IT_27790,large hail,Lucera ,Italy,41.55,15.35,< 3 km,3 cm,report confirmed by reliable source,2022-05-17 16:50:00
346,IT_27789,large hail,San Severo ,Italy,41.61,15.38,< 3 km,3 cm,report confirmed by reliable source,2022-05-17 16:50:00
347,IT_27739,large hail,Torremaggiore ,Italy,41.63,15.27,< 3 km,3 cm,report confirmed by reliable source,2022-05-17 16:30:00
348,IT_27738,large hail,Casalnuovo Monterotaro ,Italy,41.62,15.11,< 3 km,2 cm,report confirmed by reliable source,2022-05-17 16:15:00
349,IT_27740,large hail,Vairano Patenora ,Italy,41.34,14.13,,2 cm,report confirmed by reliable source,2022-05-17 16:10:00
350,IT_27749,large hail,Venafro ,Italy,41.48,14.04,,4 cm,report confirmed by reliable source,2022-05-17 15:30:00
351,IT_27744,large hail,Venafro ,Italy,41.48,14.04,< 3 km,5 cm,report confirmed by reliable source,2022-05-17 15:30:00
352,IT_27750,large hail,Pozzilli ,Italy,41.51,14.08,,4 cm,report confirmed by reliable source,2022-05-17 15:15:00
353,IT_27743,large hail,Rocchetta a Volturno ,Italy,41.63,14.09,< 5 km,5 cm,report confirmed by reliable source,2022-05-17 15:10:00
354,IT_27748,large hail,Colli a Volturno ,Italy,41.59,14.11,,3 cm,report confirmed by reliable source,2022-05-17 15:00:00
355,IT_27746,large hail,Rocchetta a Volturno ,Italy,41.61,14.11,,6 cm,report confirmed by reliable source,2022-05-17 15:00:00
356,IT_27745,large hail,Cerignola ,Italy,41.24,15.91,,3 cm,report confirmed by reliable source,2022-05-17 13:30:00
357,IT_27736,large hail,Maschito ,Italy,40.91,15.83,,2 cm,report confirmed by reliable source,2022-05-17 11:30:00
358,IT_27734,large hail,Monte di Malo ,Italy,45.63,11.37,,2 cm,report confirmed by reliable source,2022-05-16 19:05:00
359,IT_27733,large hail,Mussolente ,Italy,45.79,11.8,,2 cm,report confirmed by reliable source,2022-05-16 16:15:00
360,IT_27722,large hail,Vedelago ,Italy,45.71,11.98,< 3 km,5 cm,report confirmed by reliable source,2022-05-16 16:05:00
361,IT_27721,large hail,Altivole ,Italy,45.74,11.97,,4 cm,report confirmed by reliable source,2022-05-16 16:00:00
362,IT_27732,large hail,Maser ,Italy,45.81,11.97,,3 cm,report confirmed by reliable source,2022-05-16 15:50:00
363,IT_27726,large hail,Sernaglia della Battaglia ,Italy,45.87,12.13,,2 cm,report confirmed by reliable source,2022-05-16 15:50:00
364,IT_27720,large hail,Caerano di San Marco ,Italy,45.79,12.0,,4 cm,report confirmed by reliable source,2022-05-16 15:50:00
365,IT_27719,large hail,Cornuda ,Italy,45.83,12.01,< 3 km,4 cm,report confirmed by reliable source,2022-05-16 15:45:00
366,IT_27741,large hail,Levada ,Italy,45.85,12.0,< 3 km,3 cm,report confirmed by reliable source,2022-05-16 15:35:00
367,IT_27725,large hail,Pederobba ,Italy,45.85,11.99,,3 cm,report confirmed by reliable source,2022-05-16 15:30:00
368,IT_27785,large hail,Celano ,Italy,42.06,13.6,< 1 km,2 cm,report confirmed by reliable source,2022-05-16 15:00:00
369,IT_27784,large hail,Celano ,Italy,42.08,13.54,< 3 km,2 cm,report confirmed by reliable source,2022-05-16 15:00:00
370,IT_27783,large hail,Aielli ,Italy,42.08,13.59,< 3 km,2 cm,report confirmed by reliable source,2022-05-16 15:00:00
371,IT_27724,large hail,Tarzo ,Italy,45.96,12.2,,2 cm,report confirmed by reliable source,2022-05-16 14:45:00
372,IT_27788,large hail,Avezzano ,Italy,42.03,13.44,< 3 km,2 cm,report confirmed by reliable source,2022-05-16 14:30:00
373,IT_27742,large hail,Asiago ,Italy,45.88,11.51,< 3 km,2 cm,report confirmed by reliable source,2022-05-16 14:25:00
374,IT_27787,large hail,San Benedetto dei Marsi ,Italy,42.01,13.62,< 3 km,2 cm,report confirmed by reliable source,2022-05-16 14:20:00
375,IT_27718,large hail,Pescina ,Italy,41.99,13.65,,2 cm,report confirmed by reliable source,2022-05-16 14:05:00
376,IT_27717,large hail,L'Aquila ,Italy,42.37,13.39,< 3 km,2 cm,report confirmed by reliable source,2022-05-16 13:15:00
377,IT_27697,large hail,Ferrara ,Italy,44.86,11.65,,3 cm,report confirmed by reliable source,2022-05-14 17:10:00
378,IT_27704,large hail,Ferrara ,Italy,44.9,11.66,,5 cm,report confirmed by reliable source,2022-05-14 16:55:00
379,IT_27694,large hail,Nova Ponente ,Italy,46.41,11.43,,3 cm,report confirmed by reliable source,2022-05-14 14:50:00
380,IT_27695,large hail,Valperga ,Italy,45.37,7.63,,2 cm,report confirmed by reliable source,2022-05-14 02:10:00
381,IT_27692,large hail,Portula ,Italy,45.67,8.18,,2 cm,report confirmed by reliable source,2022-05-14 01:50:00
382,IT_27723,large hail,Solagna ,Italy,45.82,11.71,,2 cm,report confirmed by reliable source,2022-05-13 19:05:00
